disasterNumber,declarationDate,incidentType,declarationType,state,fyDeclared,incidentBeginDate,designatedArea_count,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incident_duration_days,is_ongoing,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,totalObligatedAmountHmgp,total_disaster_cost,total_obligated,federal_obligated,avg_project_cost,applicant_count,project_count,large_project_count,small_project_count,has_debris,has_emergency,has_roads,has_water,has_buildings,has_utilities,has_parks
1315,2000-02-15T00:00:00.000Z,Severe Storm,DR,GA,2000,2000-02-14T00:00:00.000Z,6,0,1,1,1,0.0,0,0.0,0.0,0.0,2043473.79,1256195.35,847752.31,662973.0,2706446.79,2043473.79,1950154.12,63991.012926829266,18.0,41.0,10.0,31.0,True,True,False,False,False,True,True
1316,2000-02-17T00:00:00.000Z,Severe Storm,DR,AK,2000,1999-12-21T00:00:00.000Z,14,0,0,1,1,64.0,0,0.0,0.0,0.0,10798817.35,6382892.52,4291133.67,1583458.0,12382275.35,10797547.51,10444042.35,61076.26986842105,59.0,228.0,40.0,188.0,True,True,True,False,True,True,True
1317,2000-02-18T00:00:00.000Z,Severe Storm,DR,AL,2000,2000-01-22T00:00:00.000Z,3,0,0,1,0,7.0,0,0.0,0.0,0.0,3394920.15,1502165.83,1892754.32,438084.0,3833004.15,3394922.56,3251443.36,103220.42309523809,28.0,42.0,14.0,28.0,True,True,False,False,False,True,False
1318,2000-02-28T00:00:00.000Z,Severe Storm,DR,VA,2000,2000-01-25T00:00:00.000Z,109,0,0,1,1,5.0,0,0.0,0.0,0.0,13588960.08,13193223.02,451699.92,1454376.0,15043336.08,13588960.08,13232167.16,91038.88417525774,95.0,194.0,52.0,142.0,True,True,False,False,False,True,False
1319,2000-02-28T00:00:00.000Z,Flood,DR,WV,2000,2000-02-18T00:00:00.000Z,26,0,1,1,1,4.0,0,0.0,0.0,0.0,5134082.94,329668.71,4780114.36,1289906.0,6423988.94,5134008.6,4966115.75,6429.271475728156,85.0,1030.0,11.0,1019.0,True,True,True,True,True,True,True
1320,2000-02-28T00:00:00.000Z,Severe Storm,DR,KY,2000,2000-02-18T00:00:00.000Z,16,0,1,1,1,13.0,0,0.0,0.0,0.0,2820111.53,245508.68,2514961.75,420140.0,3240251.53,2819445.06,2699245.86,16976.561603773585,28.0,212.0,5.0,207.0,True,True,True,True,True,True,True
1321,2000-03-07T00:00:00.000Z,Severe Storm,DR,OH,2000,2000-02-18T00:00:00.000Z,7,0,1,0,1,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,316618.0,316618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1322,2000-03-17T00:00:00.000Z,Severe Storm,DR,AL,2000,2000-03-10T00:00:00.000Z,2,0,1,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,305250.0,305250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1323,2000-04-07T00:00:00.000Z,Tornado,DR,TX,2000,2000-03-28T00:00:00.000Z,1,0,1,1,1,1.0,0,0.0,0.0,0.0,3773011.29,2434987.46,1282012.04,556864.0,4329875.29,3770866.88,3633005.0300000003,47029.19029126213,24.0,103.0,18.0,85.0,True,True,True,True,True,True,True
1324,2000-04-10T00:00:00.000Z,Severe Storm,DR,MD,2000,2000-01-25T00:00:00.000Z,15,0,0,1,1,5.0,0,0.0,0.0,0.0,10907868.92,10902315.84,-40533.34,1613748.0,12521616.92,10907868.92,10553176.95,72530.42407216494,100.0,194.0,52.0,142.0,False,True,False,False,False,False,True
1325,2000-04-10T00:00:00.000Z,Severe Storm,DR,DC,2000,2000-01-25T00:00:00.000Z,1,0,0,1,1,6.0,0,0.0,0.0,0.0,1354522.51,1343225.92,0.0,98973.0,1453495.51,1354522.51,1291783.78,86118.91799999999,14.0,20.0,7.0,13.0,False,True,False,False,False,False,False
1326,2000-04-28T00:00:00.000Z,Severe Storm,DR,ME,2000,2000-03-28T00:00:00.000Z,8,0,0,1,1,29.0,0,0.0,0.0,0.0,2191132.01,26462.73,2159308.27,333150.0,2524282.01,2191132.02,2079226.58,7765.550476190476,138.0,357.0,4.0,353.0,True,True,True,True,True,True,True
1327,2000-05-03T00:00:00.000Z,Severe Storm,DR,KS,2000,2000-04-19T00:00:00.000Z,3,0,1,1,1,1.0,0,0.0,0.0,0.0,619592.3,274870.5,335828.76,343409.0,963001.3,619592.3099999999,587135.46,21158.034054054053,11.0,37.0,5.0,32.0,True,True,True,False,True,True,True
1328,2000-05-12T00:00:00.000Z,Flood,DR,MO,2000,2000-05-06T00:00:00.000Z,10,0,1,1,1,1.0,0,0.0,0.0,0.0,2551571.28,432319.67,2068700.53,888289.0,3439860.28,2550967.9499999997,2443912.27,18945.05569767442,29.0,172.0,12.0,160.0,True,True,True,True,True,True,True
1329,2000-05-13T00:00:00.000Z,Fire,DR,NM,2000,2000-05-05T00:00:00.000Z,21,0,1,1,1,35.0,0,0.0,0.0,0.0,5652343.85,1460174.48,4205941.58,1557307.0,7209650.85,5651294.31,5520791.21,205274.7,5.0,27.0,15.0,12.0,True,True,True,False,False,True,True
1330,2000-05-19T00:00:00.000Z,Severe Storm,DR,SD,2000,2000-04-18T00:00:00.000Z,5,0,0,1,1,2.0,0,0.0,0.0,0.0,1779885.95,156784.46,1615308.59,232618.0,2012503.95,1779885.95,1705191.67,55453.38658536586,15.0,41.0,6.0,35.0,True,True,True,False,False,True,True
1331,2000-06-12T00:00:00.000Z,Severe Storm,DR,TN,2000,2000-05-23T00:00:00.000Z,15,0,0,1,1,8.0,0,0.0,0.0,0.0,3700015.29,1268492.29,2364988.67,449273.0,4149288.29,3700015.34,3541378.21,37774.69936,44.0,125.0,18.0,107.0,True,True,True,False,True,True,True
1332,2000-06-24T00:00:00.000Z,Severe Storm,DR,WI,2000,2000-05-26T00:00:00.000Z,30,0,1,1,1,54.0,0,0.0,0.0,0.0,10905227.4,1145655.2,9726224.29,3154896.0,14060123.4,10909042.8,10436274.6,16883.5716,420.0,825.0,48.0,777.0,True,True,True,True,True,True,True
1333,2000-06-27T00:00:00.000Z,Severe Storm,DR,MN,2000,2000-05-17T00:00:00.000Z,18,0,1,1,1,70.0,0,0.0,0.0,0.0,11738303.73,3906085.02,7676010.71,4661056.0,16399359.73,11746521.0,11294554.28,22510.321285500748,280.0,669.0,51.0,618.0,True,True,True,True,True,True,True
1334,2000-06-27T00:00:00.000Z,Severe Storm,DR,ND,2000,2000-04-05T00:00:00.000Z,43,0,1,1,1,129.0,0,0.0,0.0,0.0,39700101.17,3878032.57,35024447.18,9520801.0,49220902.17,39700184.11,38851324.13,37903.35647936787,124.0,1139.0,67.0,1072.0,True,True,True,True,True,True,True
1335,2000-07-21T00:00:00.000Z,Severe Storm,DR,NY,2000,2000-05-03T00:00:00.000Z,28,0,0,1,1,101.0,0,0.0,0.0,0.0,31020492.12,4053927.92,26379603.98,2766765.0,33787257.120000005,31019902.55,29905773.7,24314.631457317075,363.0,1640.0,115.0,1525.0,True,True,True,True,True,True,True
1336,2000-07-27T00:00:00.000Z,Severe Storm,DR,VT,2000,2000-07-14T00:00:00.000Z,6,0,0,1,1,4.0,0,0.0,0.0,0.0,2474138.67,11080.45,2431124.77,304005.0,2778143.67,2474138.67,2362694.28,20862.640860927153,42.0,151.0,16.0,135.0,True,True,True,False,True,False,True
1337,2000-08-17T00:00:00.000Z,Severe Storm,DR,NJ,2000,2000-08-12T00:00:00.000Z,2,0,1,1,1,9.0,0,0.0,0.0,0.0,4697327.57,2066492.47,2599444.42,782081.0,5479408.57,4696331.64,4527807.96,39356.839545454546,36.0,154.0,20.0,134.0,True,True,True,True,True,True,True
1338,2000-08-17T00:00:00.000Z,Severe Storm,DR,DC,2000,2000-08-07T00:00:00.000Z,1,0,0,1,1,0.0,0,0.0,0.0,0.0,297203.25,294142.3,3060.95,45256.0,342459.25,297203.25,281655.34,75108.09199999999,4.0,5.0,1.0,4.0,True,True,True,False,False,False,False
1339,2000-08-21T00:00:00.000Z,Severe Storm,DR,OH,2000,2000-07-29T00:00:00.000Z,1,0,1,0,1,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,896815.0,896815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1340,2000-08-30T00:00:00.000Z,Fire,DR,MT,2000,2000-07-13T00:00:00.000Z,54,0,1,0,1,74.0,0,0.0,0.0,0.0,0.0,0.0,0.0,311009.0,311009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1341,2000-09-01T00:00:00.000Z,Fire,DR,ID,2000,2000-07-27T00:00:00.000Z,16,0,1,0,1,61.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13056.0,13056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1342,2000-09-14T00:00:00.000Z,Earthquake,DR,CA,2000,2000-09-03T00:00:00.000Z,1,0,1,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000930.0,1000930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1343,2000-09-26T00:00:00.000Z,Severe Storm,DR,OH,2000,2000-09-20T00:00:00.000Z,1,0,1,1,1,0.0,0,0.0,0.0,0.0,3340810.2,642795.32,2670809.27,346748.0,3687558.2,3339556.2899999996,3229233.3899999997,107641.1125,22.0,40.0,6.0,34.0,True,True,True,False,True,True,True
1344,2000-10-03T00:00:00.000Z,Severe Storm,DR,FL,2001,2000-09-21T00:00:00.000Z,9,0,0,1,1,13.0,0,0.0,0.0,0.0,18565928.96,527841.99,17408770.89,1922332.0,20488260.96,18558879.31,18190565.66,39272.69778317152,34.0,618.0,118.0,500.0,True,True,True,True,True,True,True
1345,2000-10-04T00:00:00.000Z,Severe Storm,DR,FL,2001,2000-10-03T00:00:00.000Z,4,0,1,1,1,8.0,0,0.0,0.0,0.0,288481152.48,6632491.52,279844097.69,76656943.0,365138095.48,288442954.42,284707513.67,141279.01224413843,62.0,2687.0,1358.0,1329.0,True,True,True,True,True,True,True
1346,2000-10-17T00:00:00.000Z,Severe Storm,DR,MI,2001,2000-09-10T00:00:00.000Z,2,0,1,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25581719.0,25581719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1347,2000-10-27T00:00:00.000Z,Severe Storm,DR,AZ,2001,2000-10-21T00:00:00.000Z,8,0,1,1,1,18.0,0,0.0,0.0,0.0,5616578.93,1514282.42,3706650.48,1343739.0,6960317.93,5616648.54,5417229.77,43511.88427710843,20.0,166.0,31.0,135.0,True,True,True,True,True,True,True
1348,2000-11-09T00:00:00.000Z,Severe Storm,DR,HI,2001,2000-10-28T00:00:00.000Z,2,0,1,1,1,5.0,0,0.0,0.0,0.0,4128414.91,564631.82,3220924.98,1154842.0,5283256.91,4123263.9299999997,4016825.21,61039.40238636364,13.0,88.0,21.0,67.0,True,True,True,True,True,True,True
1349,2000-11-27T00:00:00.000Z,Severe Storm,DR,OK,2001,2000-10-21T00:00:00.000Z,11,0,1,1,1,8.0,0,0.0,0.0,0.0,2838615.94,94167.46,2564548.23,538400.0,3377015.94,2837878.86,2720093.55,8553.750471698113,27.0,424.0,7.0,417.0,True,True,True,False,True,True,True
1350,2000-12-06T00:00:00.000Z,Severe Storm,DR,MT,2001,2000-10-31T00:00:00.000Z,7,0,0,1,1,20.0,0,0.0,0.0,0.0,2127262.15,22787.43,2097786.27,300092.0,2427354.15,2127112.23,2049746.26,182199.668,9.0,15.0,3.0,12.0,False,True,False,False,False,True,False
1351,2000-12-13T00:00:00.000Z,Severe Storm,DR,WY,2001,2000-10-31T00:00:00.000Z,4,0,0,1,1,20.0,0,0.0,0.0,0.0,682634.87,4604.47,686029.24,98588.0,781222.87,682634.87,648349.92,86446.65400000001,7.0,10.0,2.0,8.0,False,True,False,False,False,True,False
1352,2000-12-18T00:00:00.000Z,Severe Storm,DR,AL,2001,2000-12-16T00:00:00.000Z,11,0,1,1,1,6.0,0,0.0,0.0,0.0,1085125.11,1085125.11,0.0,192419.0,1277544.11,1084948.69,1030736.26,26947.35274509804,15.0,51.0,4.0,47.0,True,True,False,False,False,False,False
1353,2000-12-29T00:00:00.000Z,Tornado,DR,ND,2001,2000-11-01T00:00:00.000Z,9,0,0,1,1,19.0,0,0.0,0.0,0.0,817522.69,49651.86,765362.51,104509.0,922031.69,817522.69,773505.83,51567.055,12.0,20.0,8.0,12.0,False,True,False,False,False,True,False
1354,2000-12-29T00:00:00.000Z,Severe Ice Storm,DR,AR,2001,2000-12-12T00:00:00.000Z,67,0,1,1,1,27.0,0,0.0,0.0,0.0,185489007.3,152443939.55,33092101.88,28495935.0,213984942.3,171463074.73,167906973.27,95315.76556168505,518.0,1994.0,391.0,1603.0,True,True,True,False,True,True,True
1355,2001-01-05T00:00:00.000Z,Severe Ice Storm,DR,OK,2001,2000-12-25T00:00:00.000Z,65,0,1,1,0,16.0,0,0.0,0.0,0.0,160002351.14,59324006.19,99573522.52,23968328.0,183970679.14,156445609.54,152892603.65,56838.96114614917,467.0,3298.0,561.0,2737.0,True,True,True,True,True,True,True
1356,2001-01-08T00:00:00.000Z,Severe Ice Storm,DR,TX,2001,2000-12-12T00:00:00.000Z,46,0,1,1,1,34.0,0,0.0,0.0,0.0,39711803.79,24308976.34,15313037.01,4438038.0,44149841.79,39711759.31,38680109.04,61827.84249651325,201.0,717.0,82.0,635.0,True,True,True,False,True,True,True
1357,2001-01-12T00:00:00.000Z,Severe Ice Storm,DR,LA,2001,2000-12-11T00:00:00.000Z,8,0,0,1,1,23.0,0,0.0,0.0,0.0,4294159.44,2918003.52,1386461.64,351225.0,4645384.44,4290827.16,4136997.07,49801.33255319149,41.0,94.0,13.0,81.0,True,True,True,True,True,True,False
1358,2001-01-18T00:00:00.000Z,Severe Storm,DR,VT,2001,2000-12-16T00:00:00.000Z,2,0,0,1,1,2.0,0,0.0,0.0,0.0,727798.23,9329.08,703570.79,103931.0,831729.23,727798.23,686786.67,5907.840580645162,27.0,155.0,0.0,155.0,True,True,True,False,False,True,True
1359,2001-02-05T00:00:00.000Z,Freezing,DR,FL,2001,2000-12-01T00:00:00.000Z,49,0,1,0,1,55.0,0,0.0,0.0,0.0,0.0,0.0,0.0,273677.0,273677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1360,2001-02-23T00:00:00.000Z,Severe Storm,DR,MS,2001,2001-02-16T00:00:00.000Z,50,0,1,1,1,27.0,0,0.0,0.0,0.0,18209539.53,9579191.49,8903962.17,2730274.0,20939813.53,18206351.2,17662328.6,46264.14007827789,88.0,511.0,52.0,459.0,True,True,True,False,True,True,True
1361,2001-03-01T00:00:00.000Z,Earthquake,DR,WA,2001,2001-02-28T00:00:00.000Z,24,0,1,1,1,16.0,0,0.0,0.0,0.0,66734226.22,7138998.7,54761534.37,18838111.0,85572337.22,66728028.4,65230926.2,61292.85841437632,237.0,1419.0,205.0,1214.0,True,True,True,True,True,True,True
1362,2001-03-05T00:00:00.000Z,Severe Storm,DR,AL,2001,2001-02-16T00:00:00.000Z,6,0,0,1,1,1.0,0,0.0,0.0,0.0,4786803.73,4111602.56,675201.17,106606.0,4893409.73,4786803.73,4599385.45,47173.18346153846,44.0,130.0,15.0,115.0,True,True,True,False,True,True,True
1363,2001-03-13T00:00:00.000Z,Severe Storm,DR,AR,2001,2001-02-14T00:00:00.000Z,22,0,0,1,1,35.0,0,0.0,0.0,0.0,3019659.14,103814.9,2934328.57,431125.0,3450784.14,3024224.94,2885588.84,15787.258114754099,41.0,244.0,11.0,233.0,True,True,True,True,True,True,True
1364,2001-04-10T00:00:00.000Z,Severe Storm,DR,MA,2001,2001-03-05T00:00:00.000Z,7,0,1,0,1,42.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1615134.0,1615134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
1365,2001-04-17T00:00:00.000Z,Severe Storm,DR,MS,2001,2001-04-03T00:00:00.000Z,6,0,1,1,1,2.0,0,0.0,0.0,0.0,2855252.63,22820.59,2871984.6,417677.0,3272929.63,2854352.0,2732136.45,24212.135629139073,19.0,151.0,14.0,137.0,True,True,True,True,True,True,True
1366,2001-04-27T00:00:00.000Z,Severe Storm,DR,KS,2001,2001-04-21T00:00:00.000Z,1,0,1,1,1,10.0,0,0.0,0.0,0.0,2697313.17,912342.82,1767548.6,442317.0,3139630.17,2695118.57,2596750.59,54957.68365079365,16.0,63.0,13.0,50.0,True,True,True,False,True,True,True
1367,2001-05-02T00:00:00.000Z,Severe Storm,DR,IA,2001,2001-04-08T00:00:00.000Z,23,0,1,1,1,51.0,0,0.0,0.0,0.0,8618000.36,3601067.84,4689231.55,1876460.0,10494460.36,8617786.12,8296709.65,24692.58685267857,115.0,448.0,44.0,404.0,True,True,True,True,True,True,True
1368,2001-05-09T00:00:00.000Z,Flood,DR,IL,2001,2001-04-18T00:00:00.000Z,10,0,1,1,1,41.0,0,0.0,0.0,0.0,5964308.99,2663455.38,3341706.39,521140.0,6485448.99,5964161.63,5708431.83,31117.44650406504,89.0,246.0,28.0,218.0,True,True,True,True,True,True,True
1369,2001-05-11T00:00:00.000Z,Flood,DR,WI,2001,2001-04-10T00:00:00.000Z,32,0,1,1,0,87.0,0,0.0,0.0,0.0,19743137.17,11692409.39,8072012.75,3344251.0,23087388.17,19743015.9,18999009.0,25348.105784215786,459.0,1001.0,98.0,903.0,True,True,True,True,True,True,True
1370,2001-05-16T00:00:00.000Z,Flood,DR,MN,2001,2001-03-23T00:00:00.000Z,72,0,1,1,1,102.0,0,0.0,0.0,0.0,36227572.27,8928827.59,27261029.27,5117141.0,41344713.27,36225621.63,34907042.29,19243.376255161023,1068.0,2422.0,154.0,2268.0,True,True,True,True,True,True,True
1371,2001-05-16T00:00:00.000Z,Severe Storm,DR,ME,2001,2001-03-05T00:00:00.000Z,6,0,0,1,1,26.0,0,0.0,0.0,0.0,1160382.95,164540.76,988792.94,208923.0,1369305.95,1160349.44,1097753.51,10922.919029850747,70.0,134.0,7.0,127.0,True,True,True,True,True,True,True
1372,2001-05-16T00:00:00.000Z,Severe Storm,DR,PR,2001,2001-05-06T00:00:00.000Z,15,0,1,1,0,5.0,0,0.0,0.0,0.0,5147725.26,1542430.72,3033129.15,310644.0,5458369.26,5145377.73,4968092.95,23489.799716312056,25.0,282.0,24.0,258.0,True,True,True,True,True,True,True
1373,2001-05-16T00:00:00.000Z,Severe Storm,DR,NE,2001,2001-04-10T00:00:00.000Z,28,0,0,1,1,13.0,0,0.0,0.0,0.0,2982075.51,45727.81,2934671.07,415221.0,3397296.51,2982075.51,2851666.91,66705.65701754387,22.0,57.0,22.0,35.0,False,True,False,False,True,True,True
1374,2001-05-17T00:00:00.000Z,Severe Storm,DR,CO,2001,2001-04-11T00:00:00.000Z,14,0,0,1,1,11.0,0,0.0,0.0,0.0,4621871.5,30085.44,4645199.75,492411.0,5114282.5,4621871.5,4448803.17,228143.75230769234,17.0,26.0,9.0,17.0,False,True,False,False,True,True,False
1375,2001-05-17T00:00:00.000Z,Flood,DR,SD,2001,2001-03-01T00:00:00.000Z,24,0,0,1,1,60.0,0,0.0,0.0,0.0,5097818.74,480755.51,4573840.99,710833.0,5808651.74,5097309.13,4853091.98,5931.0610449129235,454.0,1091.0,9.0,1082.0,True,True,True,True,True,True,True
1376,2001-05-28T00:00:00.000Z,Flood,DR,ND,2001,2001-03-01T00:00:00.000Z,38,0,0,1,1,161.0,0,0.0,0.0,0.0,23460073.66,4220258.24,18158271.52,3517976.0,26978049.66,23457511.89,22681562.22,14912.268476331361,245.0,2028.0,59.0,1969.0,True,True,True,True,True,True,True
1377,2001-05-28T00:00:00.000Z,Severe Storm,DR,MT,2001,2001-04-08T00:00:00.000Z,2,0,0,1,1,1.0,0,0.0,0.0,0.0,741930.23,9998.01,730615.2,113141.0,855071.23,740551.5900000001,705643.88,134408.35857142857,4.0,7.0,2.0,5.0,False,True,False,False,False,True,False
1378,2001-06-03T00:00:00.000Z,Severe Storm,DR,WV,2001,2001-05-15T00:00:00.000Z,24,0,1,1,1,112.0,0,0.0,0.0,0.0,27714640.97,9528257.44,18283828.51,11061441.0,38776081.97,27710773.25,27069747.37,34917.91177777777,123.0,1035.0,123.0,912.0,True,True,True,True,True,True,True
1379,2001-06-09T00:00:00.000Z,Coastal Storm,DR,TX,2001,2001-06-05T00:00:00.000Z,31,0,1,1,1,15.0,0,0.0,0.0,0.0,433651817.0,101320637.9,329884828.43,201035427.0,634687244.0,433563363.29,427722506.63,354689.7208084577,175.0,1608.0,501.0,1107.0,True,True,True,True,True,True,True
1380,2001-06-11T00:00:00.000Z,Coastal Storm,DR,LA,2001,2001-06-05T00:00:00.000Z,27,0,1,1,1,17.0,0,0.0,0.0,0.0,9040908.02,6082907.61,2964651.36,14135775.0,23176683.02,9040899.27,8683079.51,32917.33588068182,123.0,352.0,49.0,303.0,True,True,True,True,True,True,True
1381,2001-06-17T00:00:00.000Z,Severe Storm,DR,FL,2001,2001-06-11T00:00:00.000Z,9,0,1,1,1,4.0,0,0.0,0.0,0.0,14683135.02,2171960.59,11970103.49,4038077.0,18721212.02,14674946.19,14292197.71,24601.700890322583,25.0,775.0,49.0,726.0,True,True,True,True,True,True,True
1382,2001-06-21T00:00:00.000Z,Severe Storm,DR,MS,2001,2001-06-06T00:00:00.000Z,5,0,0,1,1,7.0,0,0.0,0.0,0.0,1776446.25,475268.17,1329092.51,0.0,1776446.25,1776378.66,1689088.88,22842.65898989899,25.0,99.0,8.0,91.0,True,True,True,True,True,True,True
1383,2001-06-21T00:00:00.000Z,Severe Storm,DR,PA,2001,2001-06-15T00:00:00.000Z,3,0,1,1,1,8.0,0,0.0,0.0,0.0,6689724.02,777194.42,5803267.17,1800672.0,8490396.02,6681890.98,6486148.87,58111.03966442953,43.0,149.0,19.0,130.0,True,True,True,True,True,True,True
1384,2001-06-29T00:00:00.000Z,Severe Storm,DR,OK,2001,2001-05-27T00:00:00.000Z,48,0,0,1,1,3.0,0,0.0,0.0,0.0,6425209.53,2629470.0,3613225.53,1051510.0,7476719.53,6425198.399999999,6156720.01,33781.72732510288,114.0,243.0,34.0,209.0,True,True,True,False,True,True,False
1385,2001-07-07T00:00:00.000Z,Severe Storm,DR,MT,2001,2001-06-03T00:00:00.000Z,3,0,0,1,1,11.0,0,0.0,0.0,0.0,970883.22,776691.84,187695.22,136965.0,1107848.22,970883.22,922154.47,55888.149545454544,13.0,22.0,5.0,17.0,True,True,True,False,False,True,False
1386,2001-07-12T00:00:00.000Z,Severe Storm,DR,VA,2001,2001-07-08T00:00:00.000Z,10,0,1,1,1,50.0,0,0.0,0.0,0.0,7390259.93,837090.99,6533634.13,1663497.0,9053756.93,7388886.66,7194796.66,19340.86487903226,25.0,496.0,24.0,472.0,True,True,True,True,True,True,True
1387,2001-08-15T00:00:00.000Z,Severe Storm,DR,TN,2001,2001-07-27T00:00:00.000Z,8,0,1,1,1,26.0,0,0.0,0.0,0.0,3692932.67,356138.9,3187341.86,659897.0,4352829.67,3692730.25,3544571.27,32150.30557823129,29.0,147.0,25.0,122.0,True,True,True,False,True,True,True
1388,2001-08-15T00:00:00.000Z,Severe Storm,DR,KY,2001,2001-07-27T00:00:00.000Z,20,0,1,1,1,25.0,0,0.0,0.0,0.0,11677354.07,457515.74,11164447.48,2023999.0,13701353.07,11676894.33,11329830.49,28884.603518164437,33.0,523.0,40.0,483.0,True,True,True,False,True,True,True
1389,2001-08-16T00:00:00.000Z,Severe Storm,DR,DC,2001,2001-08-10T00:00:00.000Z,1,0,1,1,1,2.0,0,0.0,0.0,0.0,708827.27,276994.7,460813.63,255255.0,964082.27,708827.27,669301.77,17687.502352941177,13.0,51.0,4.0,47.0,True,True,True,False,True,True,False
1390,2001-08-27T00:00:00.000Z,Severe Storm,DR,OH,2001,2001-07-17T00:00:00.000Z,4,0,0,1,1,1.0,0,0.0,0.0,0.0,5935229.86,708833.51,5149869.54,914172.0,6849401.86,5934940.0,5693274.67,27880.20824175824,54.0,273.0,28.0,245.0,True,True,True,True,True,True,True
1391,2001-09-11T00:00:00.000Z,Fire,DR,NY,2001,2001-09-11T00:00:00.000Z,62,0,1,1,1,0.0,0,0.0,0.0,0.0,4732560097.4,2090168740.98,240887893.45,264635280.0,4997195377.4,4725917709.74,4701981583.46,4284453.582311192,180.0,1099.0,621.0,478.0,True,True,True,False,True,True,True
1392,2001-09-21T00:00:00.000Z,Terrorist,DR,VA,2001,2001-09-11T00:00:00.000Z,1,0,1,1,1,0.0,0,0.0,0.0,0.0,4938627.13,4905529.68,0.0,1792038.0,6730665.13,4938627.14,4810132.34,87456.95163636364,39.0,55.0,16.0,39.0,False,True,False,False,False,False,False
1393,2001-09-28T00:00:00.000Z,Coastal Storm,DR,FL,2001,2001-09-13T00:00:00.000Z,11,0,0,1,1,8.0,0,0.0,0.0,0.0,22990447.07,9766980.43,12715981.97,1575675.0,24566122.07,22980144.6,22373321.84,53758.681888489205,82.0,556.0,75.0,481.0,True,True,True,True,True,True,True
1394,2001-10-12T00:00:00.000Z,Severe Storm,DR,NE,2002,2001-08-17T00:00:00.000Z,1,0,0,1,1,1.0,0,0.0,0.0,0.0,1414196.5,35419.81,1376975.39,136586.0,1550782.5,1414196.4999999998,1358605.1300000001,129390.965,6.0,14.0,2.0,12.0,False,True,True,True,True,True,False
1395,2001-10-25T00:00:00.000Z,Severe Storm,DR,OK,2002,2001-10-09T00:00:00.000Z,3,0,1,1,1,1.0,0,0.0,0.0,0.0,1146338.86,516406.83,493589.53,244547.0,1390885.86,1146338.86,1094695.3599999999,56138.22307692308,15.0,26.0,9.0,17.0,True,True,True,False,True,True,False
1396,2001-11-28T00:00:00.000Z,Severe Storm,DR,PR,2002,2001-11-07T00:00:00.000Z,13,0,0,1,1,2.0,0,0.0,0.0,0.0,4853317.12,681327.02,3553040.63,93818.0,4947135.12,4851268.98,4675360.38,17861.929398280805,20.0,349.0,22.0,327.0,True,True,True,True,True,True,True
1397,2001-12-05T00:00:00.000Z,Earthquake,DR,GU,2002,2001-10-13T00:00:00.000Z,1,0,0,1,1,0.0,0,0.0,0.0,0.0,2452457.07,53540.13,2138681.23,197626.0,2650083.07,2451633.32,2356635.26,16196.80417525773,23.0,194.0,5.0,189.0,False,True,False,False,True,True,True
1398,2001-12-07T00:00:00.000Z,Severe Storm,DR,MS,2002,2001-11-24T00:00:00.000Z,23,0,1,1,1,23.0,0,0.0,0.0,0.0,5456042.93,402109.28,5117212.83,804721.0,6260763.93,5451432.0600000005,5230281.8,30150.00823275862,64.0,232.0,28.0,204.0,True,True,True,True,True,True,True
1399,2001-12-07T00:00:00.000Z,Severe Storm,DR,AL,2002,2001-11-24T00:00:00.000Z,19,0,1,1,1,1.0,0,0.0,0.0,0.0,2343447.82,1538493.06,804954.76,484316.0,2827763.82,2343447.82,2239876.0500000003,42063.398450704226,22.0,71.0,10.0,61.0,True,True,True,True,True,True,True
1400,2002-01-24T00:00:00.000Z,Severe Storm,DR,AR,2002,2001-12-15T00:00:00.000Z,20,0,0,1,1,46.0,0,0.0,0.0,0.0,2225170.96,85726.8,2165746.79,105414.0,2330584.96,2227848.64,2115997.25,11595.100368852458,42.0,244.0,5.0,239.0,True,True,True,True,True,True,True
